orig_idx,failureType,y
722230,[['none']],8
723251,[['none']],8
747399,[['none']],8
764660,[['Loc']],4
649143,[['none']],8
749897,[['none']],8
796698,[['none']],8
782248,[['none']],8
788058,[['none']],8
730822,[['none']],8
705454,[['none']],8
758398,[['none']],8
746796,[['none']],8
266141,[['Edge-Ring']],3
121,[['none']],8
199606,[['Edge-Ring']],3
641422,[['none']],8
784880,[['none']],8
694422,[['none']],8
710357,[['none']],8
782966,[['Center']],0
808301,[['none']],8
709973,[['none']],8
764661,[['Loc']],4
755392,[['none']],8
648835,[['none']],8
703120,[['none']],8
724405,[['none']],8
795811,[['none']],8
687130,[['none']],8
710397,[['none']],8
642397,[['Edge-Loc']],2
807728,[['none']],8
729111,[['none']],8
737937,[['none']],8
756964,[['none']],8
675459,[['none']],8
738926,[['none']],8
576,[['none']],8
699046,[['none']],8
2264,[['none']],8
737479,[['none']],8
682003,[['none']],8
751757,[['none']],8
157663,[['Edge-Ring']],3
641904,[['none']],8
728817,[['Loc']],4
758216,[['none']],8
810692,[['none']],8
249327,[['none']],8
809844,[['Edge-Loc']],2
656395,[['none']],8
279481,[['Donut']],1
697661,[['none']],8
733681,[['none']],8
797317,[['none']],8
800451,[['none']],8
778673,[['none']],8
702923,[['none']],8
764690,[['none']],8
691455,[['none']],8
675132,[['none']],8
106656,[['Center']],0
792836,[['none']],8
639800,[['none']],8
775745,[['none']],8
762795,[['none']],8
781913,[['none']],8
658599,[['none']],8
776010,[['Random']],6
711289,[['none']],8
245711,[['none']],8
678256,[['none']],8
736588,[['none']],8
697179,[['none']],8
649648,[['none']],8
746631,[['none']],8
791386,[['none']],8
651797,[['none']],8
733052,[['Center']],0
758274,[['none']],8
701719,[['none']],8
732054,[['none']],8
797458,[['none']],8
799539,[['none']],8
422837,[['Edge-Ring']],3
683597,[['none']],8
734821,[['none']],8
701378,[['none']],8
724323,[['none']],8
802579,[['none']],8
157752,[['Edge-Ring']],3
786206,[['none']],8
705473,[['none']],8
688888,[['none']],8
1166,[['none']],8
786385,[['none']],8
740471,[['none']],8
725246,[['none']],8
787978,[['none']],8
657586,[['none']],8
704957,[['none']],8
810486,[['none']],8
187803,[['Edge-Ring']],3
758019,[['none']],8
793589,[['none']],8
588997,[['Center']],0
735664,[['none']],8
778585,[['none']],8
319824,[['Loc']],4
654017,[['none']],8
806664,[['none']],8
747691,[['none']],8
762086,[['none']],8
803770,[['none']],8
754465,[['none']],8
20946,[['Edge-Ring']],3
777178,[['none']],8
713654,[['none']],8
295952,[['Edge-Loc']],2
791571,[['Edge-Loc']],2
784437,[['none']],8
642605,[['none']],8
4346,[['none']],8
683058,[['none']],8
719656,[['none']],8
244907,[['none']],8
786547,[['none']],8
3546,[['none']],8
685446,[['none']],8
248518,[['Loc']],4
649419,[['none']],8
693877,[['none']],8
755568,[['none']],8
684611,[['none']],8
690020,[['none']],8
723071,[['none']],8
725517,[['none']],8
807485,[['none']],8
643493,[['none']],8
780061,[['none']],8
248089,[['none']],8
58540,[['Edge-Loc']],2
747317,[['none']],8
787421,[['none']],8
684292,[['none']],8
756437,[['none']],8
728918,[['none']],8
804511,[['none']],8
642419,[['none']],8
801847,[['none']],8
725556,[['Loc']],4
736083,[['none']],8
757869,[['none']],8
711578,[['none']],8
789555,[['none']],8
40787,[['Edge-Loc']],2
154750,[['Edge-Ring']],3
642470,[['none']],8
711610,[['none']],8
659657,[['none']],8
772917,[['none']],8
680182,[['none']],8
679028,[['none']],8
1326,[['none']],8
650547,[['none']],8
797649,[['none']],8
692873,[['none']],8
801420,[['none']],8
650228,[['none']],8
786659,[['none']],8
768604,[['Edge-Loc']],2
321,[['none']],8
713475,[['none']],8
733380,[['none']],8
705315,[['none']],8
697449,[['none']],8
718769,[['none']],8
708371,[['none']],8
706701,[['none']],8
759064,[['none']],8
646102,[['none']],8
790454,[['none']],8
583863,[['Scratch']],7
714402,[['none']],8
746993,[['none']],8
353016,[['Edge-Ring']],3
717454,[['none']],8
119028,[['Loc']],4
790689,[['none']],8
755517,[['none']],8
714689,[['none']],8
781136,[['none']],8
748138,[['none']],8
746596,[['none']],8
744059,[['Loc']],4
678681,[['none']],8
805860,[['none']],8
717884,[['none']],8
658568,[['none']],8
690701,[['none']],8
808894,[['none']],8
700556,[['none']],8
641438,[['Loc']],4
644886,[['none']],8
726670,[['none']],8
5960,[['none']],8
686065,[['none']],8
764717,[['none']],8
640616,[['none']],8
643534,[['none']],8
756926,[['none']],8
787226,[['none']],8
791883,[['none']],8
791140,[['none']],8
775923,[['none']],8
646069,[['none']],8
656165,[['none']],8
713625,[['none']],8
789460,[['none']],8
232353,[['Edge-Ring']],3
769647,[['none']],8
752009,[['none']],8
726464,[['none']],8
653761,[['none']],8
717590,[['none']],8
791842,[['Edge-Loc']],2
789462,[['Edge-Loc']],2
795039,[['none']],8
723259,[['none']],8
718250,[['none']],8
777034,[['none']],8
773682,[['none']],8
744615,[['none']],8
765421,[['none']],8
778632,[['none']],8
771141,[['none']],8
798457,[['none']],8
768893,[['none']],8
719785,[['none']],8
279066,[['Center']],0
791656,[['none']],8
771959,[['none']],8
743697,[['Edge-Ring']],3
691841,[['none']],8
703758,[['none']],8
220259,[['Loc']],4
702660,[['none']],8
718292,[['none']],8
649431,[['none']],8
641083,[['none']],8
199650,[['Edge-Ring']],3
686104,[['none']],8
252725,[['none']],8
787542,[['none']],8
800612,[['none']],8
798256,[['none']],8
702675,[['none']],8
733823,[['none']],8
784708,[['none']],8
645362,[['none']],8
684205,[['none']],8
659211,[['none']],8
682572,[['none']],8
762486,[['Loc']],4
806679,[['none']],8
685843,[['none']],8
757360,[['none']],8
757217,[['none']],8
707001,[['none']],8
739289,[['none']],8
6022,[['none']],8
721504,[['none']],8
744585,[['none']],8
745012,[['none']],8
792476,[['none']],8
717344,[['none']],8
678775,[['none']],8
649071,[['none']],8
699929,[['none']],8
781350,[['none']],8
730550,[['none']],8
756402,[['none']],8
199821,[['Edge-Ring']],3
728441,[['Edge-Ring']],3
659062,[['none']],8
2931,[['none']],8
755083,[['none']],8
794670,[['none']],8
807865,[['none']],8
251760,[['none']],8
779977,[['none']],8
687019,[['none']],8
707366,[['none']],8
704016,[['none']],8
648228,[['none']],8
5597,[['none']],8
693333,[['none']],8
728190,[['none']],8
772958,[['none']],8
737734,[['none']],8
699446,[['none']],8
772410,[['none']],8
654322,[['none']],8
719790,[['none']],8
639483,[['Loc']],4
713440,[['none']],8
648212,[['none']],8
187865,[['Edge-Ring']],3
683078,[['none']],8
720990,[['none']],8
649513,[['none']],8
650784,[['none']],8
784223,[['none']],8
806116,[['none']],8
785691,[['none']],8
805069,[['none']],8
677742,[['none']],8
781466,[['none']],8
791488,[['Edge-Loc']],2
736149,[['none']],8
687949,[['none']],8
648374,[['none']],8
769113,[['none']],8
760853,[['none']],8
724354,[['none']],8
798228,[['none']],8
660596,[['none']],8
788291,[['none']],8
5535,[['none']],8
694924,[['none']],8
753038,[['none']],8
766472,[['none']],8
678342,[['none']],8
803273,[['none']],8
756603,[['none']],8
346958,[['Edge-Ring']],3
715917,[['none']],8
699368,[['none']],8
713031,[['none']],8
770280,[['none']],8
773499,[['none']],8
690537,[['none']],8
735248,[['none']],8
708412,[['none']],8
683317,[['none']],8
732784,[['none']],8
648272,[['none']],8
675195,[['none']],8
733514,[['none']],8
700505,[['none']],8
796596,[['none']],8
722938,[['none']],8
4103,[['none']],8
719048,[['none']],8
690326,[['none']],8
751877,[['none']],8
780629,[['none']],8
772404,[['none']],8
593556,[['Edge-Loc']],2
377114,[['Edge-Ring']],3
798577,[['none']],8
756830,[['none']],8
676459,[['none']],8
739441,[['none']],8
695956,[['none']],8
653343,[['none']],8
796618,[['none']],8
677265,[['none']],8
679391,[['none']],8
744112,[['none']],8
660465,[['none']],8
808000,[['none']],8
728076,[['none']],8
673952,[['none']],8
756475,[['none']],8
654882,[['none']],8
678079,[['none']],8
807083,[['none']],8
737653,[['none']],8
758406,[['none']],8
713923,[['none']],8
700186,[['none']],8
732535,[['none']],8
809339,[['none']],8
774552,[['none']],8
730287,[['none']],8
716544,[['none']],8
695680,[['none']],8
756869,[['none']],8
756482,[['Edge-Loc']],2
690119,[['none']],8
766518,[['Edge-Loc']],2
770769,[['none']],8
776341,[['Edge-Loc']],2
771933,[['none']],8
723641,[['none']],8
654380,[['none']],8
803320,[['none']],8
760147,[['none']],8
675890,[['none']],8
689314,[['none']],8
701563,[['none']],8
680123,[['none']],8
786842,[['none']],8
644866,[['none']],8
252059,[['none']],8
721518,[['none']],8
730075,[['none']],8
769079,[['Edge-Loc']],2
770506,[['none']],8
809016,[['none']],8
734429,[['none']],8
803117,[['none']],8
777526,[['none']],8
679303,[['none']],8
757656,[['none']],8
106259,[['Loc']],4
753162,[['none']],8
675279,[['none']],8
658818,[['none']],8
700461,[['none']],8
1831,[['none']],8
749098,[['none']],8
765096,[['none']],8
782328,[['none']],8
727913,[['none']],8
677620,[['none']],8
700320,[['none']],8
675589,[['none']],8
744041,[['none']],8
800517,[['none']],8
685813,[['none']],8
739892,[['none']],8
745022,[['none']],8
676540,[['none']],8
787914,[['none']],8
696705,[['none']],8
252522,[['none']],8
776212,[['Loc']],4
689916,[['none']],8
757893,[['Center']],0
647917,[['none']],8
673811,[['none']],8
767647,[['Near-full']],5
651086,[['none']],8
688187,[['none']],8
769474,[['none']],8
721665,[['none']],8
716490,[['none']],8
712325,[['none']],8
810923,[['none']],8
653909,[['none']],8
250310,[['none']],8
749234,[['none']],8
657427,[['none']],8
714676,[['none']],8
640655,[['none']],8
727402,[['none']],8
799891,[['none']],8
2283,[['none']],8
761487,[['none']],8
589298,[['Center']],0
692041,[['none']],8
799228,[['none']],8
698249,[['none']],8
645597,[['none']],8
245801,[['none']],8
778430,[['none']],8
336119,[['Loc']],4
712743,[['none']],8
681309,[['none']],8
659907,[['none']],8
675461,[['none']],8
747593,[['none']],8
660339,[['none']],8
709154,[['none']],8
770078,[['none']],8
755670,[['none']],8
697160,[['none']],8
777008,[['none']],8
751901,[['none']],8
702012,[['none']],8
726736,[['none']],8
797867,[['none']],8
629250,[['Center']],0
709468,[['none']],8
775258,[['none']],8
769375,[['none']],8
649866,[['none']],8
684086,[['none']],8
782060,[['none']],8
792193,[['none']],8
58500,[['Edge-Loc']],2
775825,[['none']],8
785584,[['none']],8
245156,[['none']],8
762970,[['none']],8
770936,[['none']],8
689400,[['none']],8
772613,[['none']],8
788813,[['none']],8
752687,[['none']],8
799142,[['none']],8
757730,[['none']],8
806521,[['none']],8
771841,[['none']],8
756784,[['none']],8
703635,[['none']],8
807963,[['none']],8
755089,[['none']],8
755676,[['none']],8
765462,[['none']],8
807362,[['none']],8
769167,[['none']],8
699855,[['none']],8
770319,[['none']],8
690972,[['Edge-Loc']],2
796323,[['none']],8
686704,[['none']],8
703148,[['none']],8
687966,[['none']],8
586154,[['Center']],0
703524,[['none']],8
5284,[['none']],8
778098,[['none']],8
651739,[['none']],8
712116,[['none']],8
740489,[['none']],8
776481,[['none']],8
799419,[['none']],8
712795,[['Edge-Loc']],2
695261,[['none']],8
792415,[['none']],8
425,[['none']],8
718581,[['none']],8
648812,[['none']],8
693182,[['none']],8
647104,[['none']],8
221325,[['Edge-Ring']],3
676078,[['none']],8
786870,[['none']],8
651220,[['none']],8
276314,[['Edge-Ring']],3
725983,[['none']],8
696338,[['none']],8
756154,[['none']],8
652552,[['none']],8
796532,[['none']],8
728546,[['none']],8
765760,[['none']],8
650304,[['none']],8
589496,[['Center']],0
768547,[['none']],8
760886,[['none']],8
681357,[['none']],8
686803,[['none']],8
200000,[['Edge-Ring']],3
804382,[['none']],8
804947,[['none']],8
768214,[['Edge-Loc']],2
713513,[['none']],8
729618,[['none']],8
250309,[['none']],8
652204,[['none']],8
675943,[['none']],8
685099,[['none']],8
801546,[['none']],8
789507,[['none']],8
771762,[['none']],8
779717,[['none']],8
718094,[['none']],8
765834,[['none']],8
718692,[['none']],8
753686,[['none']],8
684368,[['none']],8
701058,[['none']],8
779688,[['none']],8
712397,[['none']],8
811324,[['Loc']],4
795348,[['none']],8
587334,[['Center']],0
698998,[['none']],8
792226,[['none']],8
5978,[['none']],8
654477,[['none']],8
761790,[['none']],8
810388,[['none']],8
760982,[['none']],8
1405,[['none']],8
744509,[['none']],8
744650,[['none']],8
745819,[['none']],8
347706,[['Edge-Loc']],2
144903,[['Edge-Ring']],3
761874,[['none']],8
743769,[['Edge-Ring']],3
251690,[['none']],8
231238,[['Edge-Ring']],3
589113,[['Center']],0
574018,[['Center']],0
719678,[['none']],8
1626,[['none']],8
774836,[['none']],8
643822,[['none']],8
245361,[['none']],8
764425,[['none']],8
790626,[['none']],8
781409,[['none']],8
696312,[['none']],8
739939,[['none']],8
748969,[['none']],8
699144,[['none']],8
750660,[['none']],8
393202,[['Loc']],4
680210,[['none']],8
687710,[['none']],8
716045,[['none']],8
721146,[['none']],8
738171,[['none']],8
782104,[['none']],8
751311,[['none']],8
803619,[['none']],8
771241,[['none']],8
759843,[['none']],8
767366,[['none']],8
787861,[['none']],8
679021,[['none']],8
736734,[['none']],8
251730,[['none']],8
640675,[['none']],8
2908,[['none']],8
642733,[['none']],8
6967,[['none']],8
385323,[['Edge-Ring']],3
679548,[['none']],8
676944,[['none']],8
694324,[['none']],8
798189,[['none']],8
678220,[['none']],8
769029,[['none']],8
796896,[['none']],8
733703,[['none']],8
793665,[['none']],8
660281,[['none']],8
6996,[['none']],8
205499,[['Edge-Loc']],2
750359,[['none']],8
20819,[['Edge-Ring']],3
649631,[['Scratch']],7
704267,[['none']],8
799166,[['Edge-Loc']],2
642076,[['none']],8
773588,[['none']],8
651484,[['none']],8
687596,[['none']],8
680214,[['none']],8
657859,[['none']],8
766159,[['none']],8
804340,[['none']],8
680506,[['none']],8
678632,[['none']],8
359990,[['Edge-Ring']],3
725979,[['none']],8
643522,[['none']],8
781398,[['none']],8
799931,[['none']],8
639952,[['none']],8
684592,[['none']],8
789258,[['none']],8
377161,[['Edge-Ring']],3
788933,[['none']],8
756750,[['none']],8
709003,[['none']],8
679017,[['none']],8
799216,[['none']],8
641707,[['none']],8
718400,[['none']],8
244650,[['none']],8
706321,[['none']],8
718090,[['none']],8
688876,[['none']],8
796322,[['Edge-Loc']],2
6510,[['none']],8
725366,[['none']],8
760715,[['none']],8
722510,[['none']],8
253317,[['none']],8
799823,[['none']],8
745749,[['none']],8
674019,[['none']],8
14149,[['Edge-Ring']],3
686074,[['none']],8
726585,[['none']],8
251819,[['none']],8
760498,[['none']],8
747534,[['none']],8
686165,[['none']],8
800495,[['none']],8
715839,[['none']],8
683468,[['none']],8
778603,[['none']],8
802438,[['none']],8
740258,[['none']],8
805679,[['none']],8
717958,[['none']],8
706571,[['none']],8
768173,[['none']],8
657883,[['Edge-Loc']],2
803162,[['none']],8
245690,[['none']],8
807067,[['none']],8
684410,[['none']],8
715052,[['none']],8
648871,[['none']],8
773493,[['none']],8
726970,[['none']],8
753726,[['none']],8
250621,[['none']],8
726642,[['none']],8
684811,[['none']],8
652218,[['none']],8
736756,[['none']],8
802177,[['none']],8
685667,[['none']],8
711551,[['none']],8
804392,[['none']],8
221269,[['Edge-Ring']],3
805078,[['none']],8
680827,[['none']],8
648411,[['none']],8
724033,[['none']],8
803954,[['none']],8
718701,[['none']],8
768360,[['none']],8
773,[['none']],8
787425,[['none']],8
775915,[['none']],8
685847,[['none']],8
720199,[['none']],8
758728,[['none']],8
95,[['none']],8
729373,[['none']],8
701318,[['none']],8
5639,[['none']],8
653697,[['none']],8
3916,[['none']],8
689100,[['none']],8
789110,[['none']],8
644875,[['none']],8
785161,[['none']],8
5089,[['none']],8
809690,[['none']],8
746640,[['none']],8
752662,[['none']],8
775979,[['none']],8
713632,[['none']],8
697153,[['none']],8
810413,[['none']],8
779676,[['none']],8
753324,[['none']],8
754877,[['none']],8
765697,[['none']],8
745458,[['none']],8
252116,[['none']],8
252759,[['none']],8
697503,[['none']],8
783357,[['none']],8
722409,[['none']],8
4954,[['none']],8
802426,[['none']],8
659772,[['none']],8
710719,[['none']],8
723206,[['none']],8
701908,[['none']],8
746886,[['none']],8
753865,[['none']],8
739352,[['none']],8
804772,[['none']],8
787990,[['none']],8
85362,[['Edge-Loc']],2
658000,[['none']],8
701694,[['none']],8
738428,[['none']],8
788868,[['none']],8
701879,[['none']],8
744752,[['none']],8
758122,[['none']],8
